REC_ID,REC2_ID,CULTURE,SEX,AGE,DATE_OF_BIRTH,TITLE,GIVEN_NAME,SURNAME,STATE,SUBURB,POSTCODE,STREET_NUMBER,ADDRESS_1,ADDRESS_2,PHONE_NUMBER,SOC_SEC_ID,BLOCKING_NUMBER,FAMILY_ROLE,ID
"
rec-68670-org",rec-78969-org," usa"," f"," 29"," 19870302"," ms"," lily"," bradshaw"," vic"," st leonards"," 6230"," 42"," derry street"," kangaroo grnd"," 08 79605419"," 5255141"," 7"," NoRole",1693
"
rec-39130-org",rec-74879-org," hun"," f"," 30"," 19860919"," "," oliver"," eÃ˜tvÃ˜s"," qld"," mount peter"," 2207"," 90"," "," "," 3 15847558"," 4759890"," 1"," NoRole",1694
"
rec-54208-org",rec-88651-org," fin"," f"," "," 19400426"," ms"," jessica"," kalmari"," qld"," mimosa"," 3871"," 53"," majura avenue"," "," 3 02746719"," 9664494"," 5"," NoRole",1695
"
rec-99439-dup-0",rec-31023-org," usa"," f"," 35"," 19810316"," sgt"," jake"," lott"," nsw"," wahroonga"," 621 0"," 4"," richter close"," tintagel"," 2 7769s386"," 6458047"," 4"," NoRole",1696
"
rec-24216-org",rec-20471-org," usa"," "," 28"," 19881016"," "," bailee"," anderson"," vic"," box hill"," 5291"," 74"," mcdonald street"," "," 08 08699661"," 3110851"," 1"," NoRole",1697
"
rec-41502-org",rec-74033-org," unk"," f"," 25"," 19910129"," mr"," gemaley"," streich"," qld"," cowley creek"," 5125"," 44"," barlow street"," "," "," 2117500"," 6"," NoRole",1698
"
rec-42632-org",rec-81416-org," jap"," "," 29"," 19871230"," "," sienna"," nakao"," sa"," hallett cove"," 4055"," 57"," wirraway crescent"," "," 617 28667546"," 7037529"," 1"," NoRole",1699
"
rec-31682-org",rec-33302-org," chi"," m"," 33"," 19830531"," "," casey"," ching"," nsw"," yarrawarrah"," 2031"," 5"," sturdee crescent"," "," 2 59177626"," 8637019"," 1"," NoRole",1700
"
rec-34596-org",rec-21464-org," eng"," f"," 21"," 19950210"," mr"," alivia"," jepson"," nsw"," uralla"," 3677"," 193"," gibson street"," "," "," 7964623"," 5"," NoRole",1701
"
rec-12060-org",rec-44164-org," chi"," "," 26"," 19900415"," "," grace"," xiu"," vic"," amphitheatre"," 5074"," 41"," mcmillan crescent"," "," 03 82906102"," 7105500"," 4"," NoRole",1702
"
rec-8530-dup-0",rec-90860-org," ind"," f"," 27"," 19890524"," "," jamie"," sivaramakrishnan"," nsw"," goodnight"," 2142"," 118"," bambridgestreet"," "," 612 07948322"," 682 910"," 9"," NoRole",1703
"
rec-89126-org",rec-5850-org," chi"," f"," 25"," 19911126"," "," james"," qu"," nsw"," carramar"," 2218"," 61"," eggleston crescent"," coolibah"," 612 03605622"," 7514415"," 9"," NoRole",1704
"
rec-97731-org",rec-71167-org," ina"," "," 33"," 19831018"," "," elysse"," pudjijono"," "," rosebery"," 4280"," 401"," mockridge crescent"," "," 07 05243766"," 6892256"," 5"," NoRole",1705
"
rec-81721-org",rec-32021-org," unk"," "," 28"," "," "," hugh"," strehovski"," vic"," epping dc"," 3142"," 57"," foveaux street"," st francis vlge"," 618 19051922"," 6565068"," 2"," NoRole",1706
"
rec-68449-dup-1",rec-69650-org," unk"," f"," 25"," 19910124"," "," daniel"," straw"," sa"," modbury north"," 4567"," 13"," woollum street"," "," 07 04673912"," 5777239"," 8"," NoRole",1707
"
rec-34531-org",rec-32521-org," unk"," f"," 32"," 19840303"," ms"," rhys"," sciacca"," qld"," ballina"," 2259"," 56"," mackenzie street"," "," 3 22265038"," 1524410"," 8"," NoRole",1708
"
rec-71522-org",rec-60123-org," chi"," "," 8"," 20080119"," "," sophie"," kwang"," qld"," windsor"," 2546"," 121"," balonne street"," ensleigh"," 03 39425418"," 4945593"," 7"," NoRole",1709
"
rec-88273-org",rec-25559-org," chi"," f"," "," 19260903"," "," lia"," tsang"," nsw"," moore park"," 3216"," 1"," thomas hart street"," wyuna"," 2 72115611"," 1563566"," 6"," NoRole",1710
"
rec-95493-org",rec-80002-org," eng"," f"," "," 19370421"," "," felicity"," georgeson"," qld"," mighell"," 2207"," 20"," "," "," 03 90956889"," 3723215"," 8"," NoRole",1711
"
rec-47463-org",rec-95333-org," chi"," f"," 8"," 20081127"," ms"," "," chak"," sa"," sandalwood"," 2304"," 45"," chaton place"," "," 7 45596775"," 2254155"," 8"," NoRole",1712
"
rec-41370-org",rec-83550-org," afr"," f"," 23"," 19930619"," ms"," zac"," smit"," "," greenacre"," 2754"," 4"," cowper street"," "," 07 24096139"," 2675962"," 7"," NoRole",1713
"
rec-64274-org",rec-7884-org," jew"," f"," 32"," 19840824"," "," libby"," berlin"," qld"," mutchilba"," 2340"," 85"," osburn drive"," "," 03 85173097"," 1416104"," 7"," NoRole",1714
"
rec-9474-org",rec-96089-org," usa"," "," 36"," 19800826"," mr"," skye"," reilly"," "," cooma"," 3173"," 7"," luckins place"," "," 03 33213190"," 7892199"," 5"," NoRole",1715
"
rec-25661-org",rec-62381-org," eng"," f"," "," 19810103"," ms"," sophie"," derrickson"," nsw"," hickeys creek"," 5072"," 19"," barber crescent"," "," 04 39916998"," 4786070"," 8"," NoRole",1716
"
rec-27648-org",rec-82821-org," ser"," "," 39"," 19771215"," ms"," magnus"," yecmenica"," nsw"," greenethorpe"," 2262"," 1"," slessor crescent"," keith payne hstl"," 612 47065357"," 7531933"," 5"," NoRole",1717
"
rec-53278-org",rec-49082-org," chi"," m"," "," 19580123"," "," michael"," shing"," qld"," calavos"," 5016"," 3"," bonney street"," "," 613 38082193"," 3957346"," 7"," NoRole",1718
"
rec-5291-org",rec-81358-org," rom"," "," "," 19790927"," "," noah"," osmochescu"," tas"," balwyn north"," 2799"," 121"," cathcart close"," "," 07 85506738"," 8464585"," 5"," NoRole",1719
"
rec-37683-org",rec-50349-org," eng"," m"," "," 19660830"," "," lauren"," winterbottom"," vic"," cranbourne west"," 2284"," 22"," james smith circuit"," "," 618 75320158"," 7947442"," 8"," NoRole",1720
"
rec-37841-org",rec-87377-org," unk"," f"," 22"," 19941213"," "," james"," abat"," vic"," rosebud"," 2749"," 182"," dalrymple street"," burrawong park"," 8 86968458"," 3259401"," 9"," NoRole",1721
"
rec-41167-org",rec-6246-org," jew"," f"," 32"," 19840912"," "," lucas"," spiro"," wa"," muja"," 4806"," 20"," marlee place"," "," 618 49918765"," 2334628"," 4"," NoRole",1722
"
rec-97564-dup-1",rec-18905-org," chi"," "," 12"," 20040825"," ms"," mia"," chong"," qud"," thursday island"," 3020"," 18"," unaipon avenue"," "," 02 71252375"," 8455548"," 6"," NoRole",1723
"
rec-97270-dup-0",rec-84459-org," usa"," f"," "," 19930429"," "," ash"," bates"," vic"," jan guc"," 5158"," 4"," close shirra"," dusty corner"," 8 41300067"," 8875978"," 6"," NoRole",1724
"
rec-13422-org",rec-44684-org," unk"," f"," 40"," 19760227"," "," olivia"," aakre"," sa"," wasleys"," 5041"," 4"," bennelong crescent"," "," 07 45770677"," 7963288"," 8"," NoRole",1725
"
rec-56413-dup-1",rec-35059-org," usa"," f"," 24"," 19920417"," mr"," rory"," browning"," vic"," acheron"," 2821"," 1"," condamine street"," "," 8 70389016"," 9259220"," 9"," NoRole",1726
"
rec-28124-org",rec-87541-org," unk"," f"," 26"," 19900403"," "," kierra"," scjum"," tas"," caveside"," 0820"," 17"," o'neill street"," chateau tahbilk"," 08 11482672"," 4931019"," 2"," NoRole",1727
"
rec-86370-org",rec-79134-org," eng"," f"," 39"," 19770113"," mr"," elton"," newell"," vic"," buffalo river"," 3851"," 146"," port jackson circuit"," "," 07 78117970"," 2463508"," 6"," NoRole",1728
"
rec-72512-org",rec-65570-org," ind"," f"," 34"," 19820614"," "," finn"," gulani"," vic"," wallace"," 3223"," 51"," wrest street"," "," 08 93777300"," 2157123"," 1"," NoRole",1729
"
rec-29182-org",rec-74598-org," unk"," f"," 31"," 19850228"," "," "," strangway"," sa"," albert park"," 7170"," 9"," ellenborough street"," tarralain"," 7 93229465"," 4590850"," 0"," NoRole",1730
"
rec-48864-org",rec-91619-org," eng"," f"," 34"," 19820617"," "," john"," kipling"," "," mcdowall"," 2615"," 30"," lumholtz place"," "," 03 47149623"," 7789065"," 8"," NoRole",1731
"
rec-26499-dup-0",rec-8115-org," tha"," f"," "," 19670427"," dr"," micaela"," narula"," vic"," kongwak"," 6333"," 27"," crescent aheeler"," "," 618 05658448"," 6842286"," 7"," NoRole",1732
"
rec-86443-org",rec-21120-org," cze"," "," 33"," 19830306"," "," jasper"," pokrosova"," "," westlake"," 5047"," 23"," mcclelland avenue"," "," 03 69586649"," 6217848"," 0"," NoRole",1733
"
rec-50842-org",rec-62738-org," "," f"," 10"," 20060126"," "," hannah"," michalek"," wa"," gilgering"," 3029"," 30"," bimberi crescent"," "," 08 13721748"," 2010706"," 5"," NoRole",1734
"
rec-52159-org",rec-21423-org," eng"," "," 30"," 19860216"," mr"," josephine"," merchant"," nsw"," kurnell"," 3166"," 1"," lawrence wackett crescent"," brookvale"," 02 16132786"," 7917534"," 1"," NoRole",1735
"
rec-2012-dup-0",rec-11366-org," unk"," f"," 40"," 19761201"," ms"," william"," schwanke"," sa"," keit "," 5081"," 2 40"," coverdale street"," "," 7 15355183"," 5077969"," 0"," NoRole",1736
"
rec-3417-org",rec-72243-org," usa"," f"," 36"," "," "," katharine"," blair"," "," triabunna"," 3193"," 92"," grounds crescent"," "," 02 94960230"," 8584539"," 4"," NoRole",1737
"
rec-4287-org",rec-98677-org," eng"," f"," 23"," 19930308"," "," spyke"," masterson"," "," bridgeman downs"," 2210"," 18"," dumas street"," parklands village"," 02 87087823"," 3830630"," 3"," NoRole",1738
"
rec-46212-org",rec-38635-org," usa"," f"," 29"," 19870417"," pfc"," daniella"," vinson"," vic"," berwick"," 4506"," 6"," mawson drive"," "," 8 96091560"," 2492214"," 3"," NoRole",1739
"
rec-192-org",rec-83004-org," fin"," "," 28"," 19881111"," "," nicholas"," kallela"," "," balwyn north"," 6006"," 53"," oliver street"," briars meadows"," 02 43524771"," 1908285"," 0"," NoRole",1740
"
rec-63570-dup-0",rec-94721-org," cze"," f"," 3 "," 19831103"," "," hayle "," penza"," nsw"," buff point"," 2068"," 347"," gellibrand street"," "," 612 71571478"," 8766010"," 4"," NoRole",1741
"
rec-38901-org",rec-48983-org," eng"," f"," 9"," 20070416"," "," saskia"," mccallum"," vic"," kilsyth"," 3550"," 11"," towers place"," ardnevale"," 8 93119444"," 8642652"," 0"," NoRole",1742
"
rec-5654-dup-0",rec-54602-org," swe"," f"," "," "," "," bellman"," arabella"," "," dayboro"," 4075"," 255"," barnard circuit"," kergunyah"," 03 12454419"," 5713437"," 6"," NoRole",1743
"
rec-40374-dup-1",rec-36950-org," cze"," f"," "," 19960302"," ms"," josua"," cecka"," vic"," eldorado"," 2088"," 1"," scarfe close"," kankama"," 08 48834837"," 4776469"," 6"," NoRole",1744
"
rec-24368-dup-1",rec-87289-org," rus"," f"," 32"," 19840331"," dr"," zak"," voloshyn"," vic"," wolert"," 2077"," 45"," jenks place"," "," 8 78165478"," 1499313"," 3"," NoRole",1745
"
rec-97953-org",rec-64976-org," unk"," "," 34"," 19820406"," "," kiera"," abadi"," qld"," oombabeer"," 4101"," 19"," mccubbin street"," learmont"," 03 14696124"," 2336204"," 9"," NoRole",1746
"
rec-46378-org",rec-38632-org," tur"," f"," "," 19971117"," "," david"," basgil"," "," bushland beach"," 6026"," 56"," macnamara place"," 2nd hse lhs"," 03 37848588"," 2984421"," 1"," NoRole",1747
"
rec-26154-dup-1",rec-39424-org," unk"," "," 40"," 19761024"," "," mikaela"," scofield"," sa"," cumberland park"," 2354"," 6"," skinneah street"," "," 617 36336192"," 1606390"," 6"," NoRole",1748
"
rec-99332-org",rec-69088-org," usa"," m"," 28"," 19880419"," ms"," caitlin"," roberson"," "," ceduna"," 3138"," 29"," magrath crescent"," "," 02 61306303"," 5527793"," 3"," NoRole",1749
"
rec-30117-dup-0",rec-20023-org," eng"," f"," 35"," 19810907"," "," tiahnee"," croft"," vic"," stuart mill"," 254 "," 2 1"," canopus crescent"," "," 618 19846921"," 4306726"," 4"," NoRole",1750
"
rec-14023-org",rec-89815-org," eng"," f"," 39"," 19770518"," "," liam"," henryson"," qld"," peranga"," 4215"," 120"," martin street"," yarras est"," 613 70146487"," 3934747"," 9"," NoRole",1751
"
rec-72115-org",rec-98433-org," chi"," f"," 14"," 20021113"," ms"," rhiannon"," oyeung"," vic"," gilderoy"," 3044"," 12"," edlington street"," wagin medical centre"," 618 52128685"," 8320545"," 8"," NoRole",1752
"
rec-16915-org",rec-3613-org," chi"," f"," 26"," 19900224"," mr"," benjamin"," shek"," sa"," frances"," 2567"," 44"," lubuma place"," flt 79"," 617 00500565"," 2488064"," 4"," NoRole",1753
"
rec-27300-dup-1",rec-79647-org," eng"," "," 22"," 19940925"," mr"," maiah"," quick"," vic"," rosanna"," 2193"," 7"," rocklands street"," toowoomba"," 8 88892853"," 5960047"," 5"," NoRole",1754
"
rec-79169-org",rec-33266-org," tur"," f"," "," 19590113"," hon"," lachlan"," zorlu"," "," sandy bay"," 4035"," 5"," alawa street"," beltunga"," 03 98824035"," 4659184"," 1"," NoRole",1755
"
rec-70742-org",rec-16529-org," swe"," f"," "," 19590807"," ms"," bailey"," tornquist"," qld"," maclean"," 3630"," 83"," rawson street"," "," 02 89742880"," 5424935"," 1"," NoRole",1756
"
rec-79161-org",rec-48936-org," eng"," f"," 22"," 19940410"," mr"," riley"," taggart"," nsw"," wombeyan caves"," 4209"," 38"," quambone place"," "," 612 62584002"," 4607548"," 5"," NoRole",1757
"
rec-53306-org",rec-93241-org," chi"," f"," 25"," 19910819"," "," daen"," sit"," tas"," goodwood"," 4169"," 37"," boronia drive"," "," 617 76986083"," 9583792"," 0"," NoRole",1758
"
rec-71050-org",rec-87948-org," ara"," "," "," 19881105"," "," brandon"," ezzah"," sa"," marion"," 5035"," 156"," marshall street"," "," 7 23905318"," 8611229"," 5"," NoRole",1759
"
rec-6136-org",rec-22607-org," chi"," f"," 31"," 19850319"," ms"," chloe"," jye"," nsw"," pretty beach"," 6018"," 28"," theodore street"," guest village (cnr bullcreek d drive"," 612 02376096"," 9791307"," 7"," NoRole",1760
"
rec-66173-dup-0",rec-11949-org," usa"," f"," 40"," 19760525"," ms"," patrick"," sarjynt"," "," peterzham"," 5069"," 64"," barada crescent"," "," 08 38650757"," 6805324"," 7"," NoRole",1761
"
rec-85545-org",rec-60229-org," chi"," "," 34"," "," mr"," gabriella"," fong"," sa"," forestville"," 2029"," 59"," jerrabomberra avenue"," jacob's creek"," 07 39651695"," 1097405"," 2"," NoRole",1762
"
rec-77398-org",rec-25967-org," eng"," "," 36"," 19800620"," "," emma"," linwood"," vic"," sherbrooke"," 4701"," 14"," paul coe crescent"," yambacoona"," 8 31522618"," 5932476"," 7"," NoRole",1763
"
rec-59874-dup-0",rec-84947-org," usa"," "," 38"," 19780911"," ms"," blacke"," pierce"," qld"," hawkins creek"," 3555"," 13"," magradh crescent"," "," 3 91934303"," 4191986"," 0"," NoRole",1764
"
rec-74042-org",rec-96972-org," eng"," "," 22"," "," "," dillon"," scrivener"," sa"," boyanup"," 4011"," 72"," porteous crescent"," "," 07 14410877"," 3119572"," 0"," NoRole",1765
"
rec-11162-org",rec-29390-org," ger"," f"," 26"," 19901117"," ms"," william"," bagula"," sa"," quorn"," 3941"," 7"," eucumbene drive"," nioka"," 7 49880360"," 6640875"," 1"," NoRole",1766
"
rec-124-org",rec-32925-org," usa"," f"," 33"," 19830125"," "," brodee"," abbott"," vic"," st leonards"," 5255"," 47"," torrens street"," "," 8 68152396"," 6662263"," 6"," NoRole",1767
"
rec-53425-org",rec-56801-org," unk"," "," "," 19830714"," "," luke"," stranger"," qld"," raceview"," 6166"," 50"," badimara street"," "," 03 95676897"," 1590451"," 2"," NoRole",1768
"
rec-4121-org",rec-91675-org," unk"," f"," 25"," 19910815"," "," joshua"," strahn"," qld"," whitfield"," 4870"," 25"," carleton street"," "," 613 57658740"," 7780568"," 0"," NoRole",1769
"
rec-73148-org",rec-805-org," unk"," m"," 21"," 19950809"," "," william"," scogin"," vic"," sebastian"," 2763"," 40"," neales street"," walnut grove estate"," 08 22496764"," 4251326"," 7"," NoRole",1770
"
rec-85862-org",rec-4998-org," eng"," f"," 33"," 19830704"," mr"," "," triggs"," qld"," anstead"," 4556"," 9"," callaghan street"," "," 02 06082013"," 9315353"," 7"," NoRole",1771
"
rec-74354-org",rec-87301-org," dut"," f"," "," 19660303"," mr"," ashlee"," "," qld"," torrens creek"," 2230"," 8"," hope street"," "," 613 90309801"," 1279915"," 1"," NoRole",1772
"
rec-10715-org",rec-17152-org," usa"," f"," 31"," "," mr"," jacob"," trevino"," nsw"," bowenfels"," 6026"," 5"," blakey close"," the villas north"," 2 95219315"," 3209107"," 7"," NoRole",1773
"
rec-39985-org",rec-37148-org," tur"," f"," 33"," 19830627"," "," vanessa"," aybar"," qld"," bingegang"," 2620"," 7"," temperley street"," "," 08 10781062"," 9691979"," 5"," NoRole",1774
"
rec-46393-org",rec-3847-org," ara"," "," 33"," 19830614"," "," nicholas"," akilah"," vic"," kanumbra"," 3144"," 75"," groom street"," northwest medical centre"," 08 41004550"," 3740647"," 0"," NoRole",1775
"
rec-81061-org",rec-3281-org," unk"," f"," 36"," 19800331"," "," andrew"," scogin"," act"," garran"," 4868"," 2"," "," "," 02 84122653"," 8513305"," 6"," NoRole",1776
"
rec-9524-org",rec-17062-org," pol"," f"," 32"," 19840407"," "," "," bartkowiak"," vic"," jumbuk"," 2607"," 8"," trumble street"," "," 8 77323840"," 8659997"," 0"," NoRole",1777
"
rec-11072-org",rec-67115-org," nor"," f"," 25"," 19910731"," ms"," isabella"," resi"," qld"," hail creek"," 3178"," 71"," crisp circuit"," "," 3 12160251"," 4220119"," 0"," NoRole",1778
"
rec-95116-org",rec-87786-org," ira"," "," 40"," 19761211"," "," john"," ardalan"," sa"," bordertown"," 6169"," 22"," hicks street"," "," 617 40654621"," 8935258"," 8"," NoRole",1779
"
rec-17631-dup-1",rec-12847-org," unk"," f"," 28"," 19881212"," "," daniel"," aaron"," qld"," damascus"," 3805"," 7"," owen dico drive"," "," 3 27026654"," 5248702"," 9"," NoRole",1780
"
rec-32347-org",rec-91195-org," chi"," f"," 33"," 19830619"," "," reuben"," ouyong"," qld"," haliday bay"," 3939"," 11"," nardoo crescent"," "," 03 01937726"," 2497957"," 7"," NoRole",1781
"
rec-61945-org",rec-46492-org," unk"," m"," 28"," 19880106"," "," reganne"," strahn"," "," windsor"," 2096"," 15"," narambi street"," "," 07 38150688"," 4635646"," 4"," NoRole",1782
"
rec-24080-org",rec-27014-org," nor"," f"," 27"," 19891202"," mr"," hayden"," bredesen"," nsw"," colo"," 2251"," 49"," novar street"," "," 612 41573214"," 9574520"," 5"," NoRole",1783
"
rec-58826-dup-1",rec-66734-org," unk"," f"," 24"," 19920127"," "," ellen"," scollard"," ns "," nashua"," 3500"," 66"," ogden dose"," yarrambah"," 02 40532107"," 4869298"," 0"," NoRole",1784
"
rec-45795-org",rec-94973-org," unk"," f"," "," 19870626"," "," alexander"," straw"," vic"," greensborough"," 5075"," 10"," harcourt street"," haven caravn park"," 618 43656947"," 8115816"," 0"," NoRole",1785
"
rec-60025-dup-0",rec-49467-org," "," "," 34"," 19820410"," "," liaj"," wang"," nsw"," bolwarra"," 5114"," 3"," pindari crescent"," minalinka"," 02 03031672"," 9952779"," 6"," NoRole",1786
"
rec-89049-org",rec-68154-org," unk"," m"," 36"," "," ms"," caitlin"," strawbridge"," vic"," romsey"," 2145"," 25"," sherwood circuit"," norley"," 08 69885697"," 5834776"," 2"," NoRole",1787
"
rec-81161-org",rec-76509-org," gre"," f"," 30"," 19861119"," ms"," lauren"," kairis"," nsw"," middle camp"," 4510"," 1"," clive steele avenue"," "," "," 8946951"," 7"," NoRole",1788
"
rec-74646-dup-1",rec-9959-org," usa"," m"," 33"," 19830417"," dr"," livia"," tyson"," nsw"," collie"," 260 "," 68"," jens pl ce"," kurradale"," 2 88350761"," 9757549"," 8"," NoRole",1789
"
rec-50770-dup-0",rec-38967-org," usa"," f"," 27"," "," ms"," josh"," mcbride"," act"," tharwa"," 6027"," 72"," maxwell street"," "," 612 26728844"," 6847366"," 3"," NoRole",1790
"
rec-37119-org",rec-60510-org," afr"," f"," 19"," 19970422"," "," tara"," njie"," "," clifton springs"," 6025"," 34"," tarraleah crescent"," brunton"," 08 46902829"," 8705671"," 0"," NoRole",1791
"
rec-48068-org",rec-13696-org," usa"," f"," 29"," 19870816"," ms"," matthew"," wheeler"," vic"," yellingbo"," 6230"," 87"," templestowe avenue"," bosmit"," 618 09786627"," 8124751"," 6"," NoRole",1792
"
rec-58314-org",rec-15694-org," ina"," f"," 33"," 19831023"," sgt"," ka"," susanto"," qld"," maryborough"," 2113"," 40"," kinsella street"," "," 613 70819215"," 3862973"," 0"," NoRole",1793
"
rec-72844-dup-0",rec-42009-org," usa"," m"," 34"," "," "," lachlan"," huff"," tas"," nujynt"," 2770"," 103"," cumpston plac"," "," 07 75948102"," 9497550"," 8"," NoRole",1794
"
rec-81701-dup-0",rec-97703-org," usa"," m"," 30"," 19860731"," "," liam"," schultz"," vic"," canter ury"," 5035"," 4"," trumble street"," "," 0264548075"," 2978260"," 3"," NoRole",1795
